"State","County","Low_access._seniors_age_65+_at_1/2_mile._number","Low_access._seniors_age_65+_at_1/2_mile._share","Low_access._seniors_age_65+_at_1_mile._number","Low_access._seniors_age_65+_at_1_mile._share","Low_access._seniors_age_65+_at_10_miles._number","Low_access._seniors_age_65+_at_10_miles._share","Low_access._seniors_age_65+_at_20_miles._number","Low_access._seniors_age_65+_at_20_miles._share"
"IL","Massac",572.27425203475,76.6647292975,411.534144942275,57.71321821,23.63839366345,3.042120785,0,0
"IL","McDonough",379.01498084014,86.058793092,241.01420558001,64.590529644,36.57758061026,8.517503242,0,0
"IL","McHenry",522.657302007923,85.9858842384615,366.547512829973,57.7062750986193,0,0,0,0
"IL","McLean",330.462237365993,76.075497085122,183.033558944971,41.5840433163415,8.03160739986585,2.43367693390244,0,0
"IL","Menard",535.8539154164,85.0059754233333,434.3597509347,72.7465892166667,0.710867029633333,0.122893063333333,0,0
"IL","Mercer",697.678590715375,93.0620315025,654.5672995616,88.4714713575,66.872350829425,9.9218622825,0,0
"IL","Monroe",643.770082267433,83.6482420016667,466.955030096383,64.66237262,2.83663608075,0.59844643,0,0
"IL","Montgomery",554.797173483562,87.729149995,395.844489869975,65.881161015,15.4721694471875,2.08462850375,0,0
"IL","Morgan",478.52819871342,79.771685018,332.2228800285,58.521189061,30.11720177331,6.662594288,0,0
"IL","Moultrie",526.057810232625,85.388138535,394.62674250295,70.526746535,9.45620905715,2.55843136,0,0
"IL","Ogle",548.256912937845,76.95691274,408.265076278009,59.4210538290909,1.2663704917,0.178255521818182,0,0
"IL","Peoria",412.8995366274,72.39717892125,270.044356306848,40.2933959466667,1.37297002924583,0.218723519791667,0,0
"IL","Perry",484.14807905295,88.5373114416667,392.481338784183,75.5912932416667,12.205799952,2.45125008333333,0,0
"IL","Piatt",595.096361111975,92.364220595,448.361895943075,78.88998137,8.084027420825,1.7167357825,0,0
"IL","Pike",531.7475645839,86.375481252,429.98903778216,75.162353454,117.91854624496,22.911818068,0,0
"IL","Pope",426.4024968449,88.153563505,391.22981502455,80.74269973,155.74253122135,31.859792875,0,0
"IL","Pulaski",561.99999890325,99.9999998,561.99999890325,99.9999998,357.02811179885,63.500947245,0,0
"IL","Putnam",481.37172330155,88.819545905,418.24254820185,75.54767736,0.0014849324,0.000249988615813882,0,0
"IL","Randolph",508.762695224711,88.2349645822222,389.7890667683,71.2900714622222,1.56201881053333,0.27063112,0,0
"IL","Richland",428.41943064992,70.226287668,253.23425269272,41.37502165,10.2748456247,1.651625608,0,0
"IL","Rock Island",389.434904779083,67.544729172,181.41590930913,30.94484332475,4.36871404154,0.57394881275,0,0
"IL","Saline",456.238690586467,89.0662522566667,360.080568472233,71.5261946888889,11.6745868600778,2.13614066555556,0,0
"IL","Sangamon",425.154766713636,80.5085806115094,239.451325719309,39.9620100343396,7.75355088863019,1.24379821396226,0,0
"IL","Schuyler",364.906251489733,86.1319914166667,238.634087879633,67.39131311,60.2538466553667,17.32194513,0,0
"IL","Scott",336.65756740705,78.6983358,288.2465044831,71.545170485,19.3202458181,6.92481929,0,0
"IL","Shelby",561.613803650733,84.4604194433333,447.1658067239,72.8254828966667,99.8346913948,16.675979195,0,0
"IL","Stark",597.00000217885,100.00000036,597.00000217885,100.00000036,155.08577018215,25.19776201,0,0
"IL","St. Clair",459.10933912409,83.0912497046667,290.443941766437,55.0160189503333,0,0,0,0
"IL","Stephenson",541.288995878908,77.6821659623077,352.286591165215,49.8494966661538,3.76550499674615,0.603191195384615,0,0
"IL","Tazewell",590.6312473476,84.621663227,443.06278290523,61.0555488016667,0,0,0,0
"IL","Union",592.89766245568,89.307310308,413.56504937292,67.188514474,12.6323807243,2.790645708,0,0
"IL","Vermilion",432.059566958783,75.6363998316667,270.068885816767,46.4074863379167,15.5030499745958,2.47926480291667,0,0
"IL","Wabash",354.47734235455,64.8008048525,222.9315059721,36.8163208825,16.467898064875,2.6908330175,0,0
"IL","Warren",333.44477303068,61.941481286,236.26049398308,48.410062718,0.41254342036,0.114595394,0,0
"IL","Washington",487.571738823325,79.03349959,392.12060539285,64.794874855,71.4106910932,10.58050814,0,0
"IL","Wayne",492.2882944964,77.917350878,379.62480629132,61.519287972,117.6076514025,19.50691212,0,0
"IL","White",553.0256352825,92.675605302,386.16796572952,69.27774696,76.4327552394,13.212966038,0,0
"IL","Whiteside",457.70741370755,81.2471199861111,294.08379723985,52.8264212327778,2.71306074865556,0.649914270555556,0,0
"IL","Will",332.601366949548,79.9910607205263,190.839532210161,46.5968959028289,0,0,0,0
"IL","Williamson",584.122471086027,82.893568104,392.78807067218,56.31118421,13.6876446632467,1.343242852,0,0
"IL","Winnebago",375.674393100942,68.8891642819481,175.481145005784,30.1808403061039,0,0,0,0
"IL","Woodford",502.725874640011,81.1125057711111,315.303218927222,57.4037913688889,0.295259461088889,0.07456047,0,0
"IN","Adams",619.643518755229,92.2547526257143,429.110253199986,67.2156975371429,0.0592512339285714,0.00612732571428571,0,0
"IN","Allen",357.989076560305,80.826432244922,218.653065353507,47.60780760375,2.32882523804792,0.6293747709375,0,0
"IN","Bartholomew",593.56755305616,81.6071335186667,385.063465713433,51.6835087386667,10.4590719330533,1.362414918,0,0
"IN","Benton",338.025098705467,75.8112305133333,221.025644714667,53.5735755333333,7.0022361224,1.95593187666667,0,0
"IN","Blackford",376.852325660375,64.0913179525,290.613240805275,46.341874825,0.299609686125,0.0542771175,0,0
"IN","Boone",499.19503118037,79.240447313,321.31390796131,58.090436152,0.13335325904,0.029052998,0,0
"IN","Brown",614.90542207195,94.8768247575,544.00545798635,85.99161896,15.404040731925,1.76449493,0,0
"IN","Carroll",382.376671942543,86.2368552671429,322.400066903214,74.8533182771429,1.6511592262,0.396586292857143,0,0
"IN","Cass",416.418645248473,73.0720485,279.4420156228,50.02263844,13.2198140170818,2.49505597818182,0,0
"IN","Clark",446.245018116846,79.2382668246154,250.435823192204,41.9974327673077,5.78519839977692,0.934603941923077,0,0
"IN","Clay",539.2406358897,85.13429491,411.4453619341,69.6294211283333,2.63207084655,0.524316901666667,0,0
"IN","Clinton",502.603395302662,80.5549511525,321.020137867925,48.196135075,15.629920412,3.17311520625,0,0
"IN","Crawford",519.529800744867,97.3815262766667,496.3604745439,93.6980085966667,80.0947780732333,16.62571015,0,0
"IN","Daviess",506.353313927943,83.3094163128571,324.449477172843,52.6311524157143,0,0,0,0
"IN","Dearborn",608.42803827154,93.696228218,578.66742649821,89.265978377,0,0,0,0
"IN","Decatur",472.660639457533,75.296132755,369.763896515733,58.8321447983333,68.5429176912,13.3854234633333,0,0
"IN","DeKalb",547.066352527622,87.7840009366667,444.346477616756,70.9453973788889,0,0,0,0
"IN","Delaware",463.547332737783,78.0247208156667,300.341278001237,40.6768647046667,0,0,0,0
"IN","Dubois",588.9271783911,70.8030886942857,384.993262610186,50.7500958071429,19.6768710773714,3.14829937285714,0,0
"IN","Elkhart",504.650292334692,77.3706012019444,288.567130280483,42.4441188472222,0,0,0,0
"IN","Fayette",430.744207999357,74.2618804771429,354.513884566057,61.1465024628571,1.39650392644286,0.343121357142857,0,0
"IN","Floyd",402.54574794782,78.7814854045,217.8597702142,41.763248748,0,0,0,0
"IN","Fountain",479.03477488998,77.980712916,315.24460173618,49.670710426,17.35892946268,2.770932034,0,0
"IN","Franklin",540.68132649476,81.438663906,477.06611754284,71.145873854,39.7709087121,8.050791238,0,0
"IN","Fulton",530.856665612717,95.62310766,413.762738079067,82.0192025916667,30.0420377131,8.23031572166667,0,0
"IN","Gibson",587.967982129943,84.5866821842857,425.5236425404,64.6059913328571,8.7389002714,1.53386840571429,0,0
"IN","Grant",561.572427033188,78.927551770625,364.262871889737,50.868840966875,3.56676422693125,0.489055396875,0,0
"IN","Greene",459.246800186433,73.8747955066667,335.628257121844,52.4598932055556,27.9017292411333,5.29937343,0,0
"IN","Hamilton",526.019553266146,87.8130746723077,340.800649828415,56.1213643166667,0,0,0,0
"IN","Hancock",815.92788803438,92.397722716,673.24676023935,77.636528781,0,0,0,0
"IN","Harrison",846.91250764165,92.1612862583333,778.6999584618,85.0459609433333,0.247970226066667,0.0328952390690413,0,0
"IN","Hendricks",668.806856094386,87.2738504571429,520.760295280343,68.3191957666667,0,0,0,0
"IN","Henry",491.410141329338,73.8836363130769,314.310809730792,44.6168612738462,1.52144584452308,0.241116615384615,0,0
"IN","Howard",546.24747492451,80.077587805,353.64238385017,45.5364831121409,5.684282254225,0.6113332415,0,0
"IN","Huntington",541.0158378433,86.5633744788889,387.579769531944,62.0701690611111,60.7598706129333,9.51683777444444,0,0
"IN","Jackson",494.41838204189,78.115021219,331.83832530934,46.390220355,22.86691464339,3.145609757,0,0
"IN","Jasper",462.915475141325,78.07164839875,334.3311997156,56.50338530125,0.0626116474125,0.009677225,0,0
"IN","Jay",412.792449533743,92.7328583328571,341.209486243014,79.2324880871429,6.74538813237143,1.36326999,0,0
"IN","Jefferson",551.904092944357,76.0114237542857,414.757608828014,56.29473378,8.96964111774286,1.28331487857143,0,0
"IN","Jennings",518.607782257633,88.1523240783333,434.597519158883,70.3699170633333,15.0859625682833,2.400130515,0,0
"IN","Johnson",659.642594269268,84.8666436413636,402.180372397423,52.762031825,0,0,0,0
"IN","Knox",503.31446766626,78.150167245,326.71326915884,42.933538593,4.32668019158,0.480393058,0,0
"IN","Kosciusko",485.961944830384,88.2026081336842,402.941988894947,76.4047350478947,13.0732235766368,2.97533942842105,0,0
"IN","LaGrange",482.475041230088,92.43959929375,421.0509246499,84.24088749375,11.101611788775,1.42751825375,0,0
"IN","Lake",401.041706858601,68.2034625123077,182.317193185401,29.7820451955556,0,0,0,0
"IN","LaPorte",452.50717281975,78.6747050282143,318.139088807825,54.8027324414286,10.2716734014321,1.89124469821429,0,0
"IN","Lawrence",615.44205040048,77.590432585,453.95950742521,53.445531092,12.84340321766,1.79707650952114,0,0
"IN","Madison",434.998435342535,75.7087149813513,274.349418598897,47.340606082973,0,0,0,0
"IN","Marion",313.387291931275,71.3789077826786,120.368233286107,24.5304682296529,0,0,0,0
"IN","Marshall",505.535401390708,89.7218088775,393.189947755275,72.0282342866667,22.6236548291667,4.58836589583333,0,0
"IN","Martin",427.661907026067,80.6782529666667,308.3335546126,60.5341676,7.73756627733333,1.90112193666667,0,0
"IN","Miami",451.64764922847,86.051022558,332.67482071269,59.09389534,35.97458313421,6.199224478,0,0
"IN","Monroe",358.834770905197,76.82878763,219.967562271403,41.1538155377419,0.989896439677419,0.127949734516129,0,0
"IN","Montgomery",511.570352441333,78.03469069,377.710275580322,60.5626516811111,41.9721246528889,8.30453252111111,0,0
"IN","Morgan",576.170418078469,83.1197663553846,448.111389568177,62.0966517492308,0,0,0,0
"IN","Newton",488.298040246475,80.0225726375,401.05920667835,64.646328285,0,0,0,0
"IN","Noble",499.60750958557,83.147812485,403.33729694854,63.244104684,0,0,0,0
"IN","Ohio",397.6455010946,78.92532786,267.2488986067,54.29980116,0,0,0,0
"IN","Orange",408.54527315915,79.7003575616667,309.13193982485,61.558588855,0.482013936683333,0.102556156666667,0,0
"IN","Owen",561.19859070446,88.070188702,501.5457557305,79.580020632,3.4506915706,0.602163481964538,0,0
"IN","Parke",602.3332239969,90.6354030225,517.9179398273,80.0834925,60.9519714774,8.90380776,0,0
"IN","Perry",432.7417298346,80.871486244,270.3328901638,55.874640316,76.70853507388,14.835168682,0,0
"IN","Pike",496.524968993625,92.4339267325,424.624014949825,80.732010535,12.86831070085,2.3890738125,0,0
"IN","Porter",551.056111552238,85.2672513725,390.291291939403,64.605745038125,0,0,0,0
"IN","Posey",465.593497517871,86.9382289128571,405.221241058386,75.2379056642857,114.639913333286,21.4886613185714,0,0
"IN","Pulaski",463.033992791975,84.6800981575,386.07171012295,72.624013185,8.5498624425,1.7160493675,0,0
"IN","Putnam",630.450971025486,90.1925084328571,492.733068898314,75.19687418,19.9864987606,4.04176251857143,0,0
"IN","Randolph",525.223873761337,94.89665002625,441.300885442375,82.38614047875,19.8444744321,3.781459395,0,0
"IN","Ripley",557.148634328067,77.9175149716667,428.040035680667,60.0123527166667,4.46943547976667,0.855819751666667,0,0
"IN","Rush",442.35529162134,81.418289198,325.02154713692,60.646564152,3.23039809274,0.698172466,0,0
"IN","Scott",496.5224113727,80.004701088,364.57543142376,60.969096996,0,0,0,0
"IN","Shelby",514.1494820062,77.33996513,398.84970026251,59.011359911,18.31140753465,2.973881276,0,0
"IN","Spencer",519.8088657733,84.544172364,454.18972677772,77.004836788,0,0,0,0
"IN","Starke",450.321957691129,88.8467672728571,386.995730384029,76.4980663614286,2.30129675174286,0.487562871428571,0,0
"IN","Steuben",528.842862725211,94.4306009444444,484.6370419688,87.9158319988889,9.1108570144,1.65314294888889,0,0
"IN","St. Joseph",380.640572030947,77.7240487229333,225.42297202738,40.2237093484,9.758147237948,2.1884888216,0,0
"IN","Sullivan",521.42218541584,88.646242648,429.84932876868,79.686633592,12.6889520147,2.946185174,0,0
"IN","Switzerland",471.830491672367,91.3755327033333,418.074734157767,80.97102255,23.3533582522667,4.67067165,0,0
"IN","Tippecanoe",331.994946915227,71.3297591356757,173.050455663095,32.9388855289189,2.34878552215135,0.569632114324324,0,0
"IN","Tipton",680.738421223775,99.714599625,647.666455640075,97.2009520575,22.91289446045,5.10799139,0,0
"IN","Union",410.49820961635,80.541799145,333.4204801536,69.124168035,0,0,0,0
"IN","Vanderburgh",350.002771715718,60.1199964326531,170.318365387006,21.615596944898,0,0,0,0
"IN","Vermillion",467.9903281698,88.09721585,346.37992234488,69.863764932,12.92971690484,2.835464234,0,0
"IN","Vigo",432.326047834543,76.3764687307143,309.117406784486,46.1468006025,0.632522396717857,0.131228712857143,0,0
"IN","Wabash",576.665120033937,78.927864125,398.020494750313,55.35111582625,0.233873283575,0.03384737625,0,0
"IN","Warren",702.6692195216,99.46873218,658.7740144465,93.58818683,23.95804268115,3.97974131,0,0
"IN","Warrick",554.922360040282,78.6889882981818,407.088620412409,58.57979659,1.31003127729091,0.280598220909091,0,0
"IN","Washington",564.064783944483,88.2939474983333,450.806491332817,70.1064522966667,34.1123720576,5.00971234333333,0,0
"IN","Wayne",517.629990315424,81.3410622829412,316.178682872441,54.7240994588235,0.213815609729412,0.0437895152941176,0,0
"IN","Wells",480.722493917086,77.1305326428571,344.206155469029,55.2763367471428,14.4381152161714,2.62511185714286,0,0
"IN","White",423.578050608325,89.83649124375,369.243652271713,82.73135631625,19.102974196,4.4700637025,0,0
"IN","Whitley",527.486027548829,85.4758901985714,433.5693373087,73.7972944928571,0,0,0,0
"KS","Allen",436.00479507896,90.696024554,336.67587258602,75.048780804,71.56581930606,16.451912484,0,0
"KS","Anderson",652.90337887245,85.0869077,446.85668390025,66.30416431,135.53152900495,24.67970085,0,0
"KS","Atchison",561.2112943043,82.04161911,356.977291664525,47.390096585,64.226233177225,8.77407557,0,0
"KS","Barber",286.88340607345,55.867555795,194.27288063035,39.010927205,64.87653689355,12.44684282,0.82137574595,0.14987556
"KS","Barton",446.3719947558,73.9307591325,248.912639322375,40.2518153875,68.5498961586625,11.6607019575,0,0
"KS","Bourbon",447.80693463762,86.364893634,279.82637032256,56.298355518,84.43753295788,20.177086816,0,0
"KS","Brown",449.760444498067,76.4757697933333,284.879251444833,53.63110113,14.0833208183667,2.99613022666667,0,0
"KS","Butler",540.004547719223,81.0007979253846,377.585761096269,53.2200843384615,64.7650315879231,7.93579812692308,2.37168287173077,0.293162283076923
"KS","Chase",590.9999997673,99.99999996,590.9999997673,99.99999996,553.5533037371,93.66384158,64.4097300776,10.89843149
"KS","Chautauqua",611.2037668469,68.21470612,575.1135322354,64.18677815,260.2311672195,29.04365706,0.1422626725,0.01587753
"KS","Cherokee",487.27975604895,88.33036518,400.020243886967,76.807795185,5.12695377363333,1.48275617166667,0,0
"KS","Cheyenne",717.0000003218,100.00000004,717.0000003218,100.00000004,709.673098627,98.97811696,654.9098860006,91.34029093
"KS","Clark",486.9999973337,99.99999945,486.9999973337,99.99999945,486.9999973337,99.99999945,461.0288737089,94.66711986
"KS","Clay",659.05672251665,80.005326045,362.3344931443,52.128997335,189.3837955752,27.891575195,0,0
"KS","Cloud",402.738706104375,88.691720145,232.268323393325,57.2313814425,158.806219204725,39.3205006975,0,0
"KS","Coffey",434.383930028867,88.4933856333333,379.543609109933,77.9661634433333,223.9804870151,46.6355900766667,0,0
"KS","Comanche",284.3445789309,62.49331405,245.0617514027,53.85972558,78.4850662715,17.24946511,1.0004037352,0.21986895
"KS","Cowley",403.675585285955,80.2777890154545,230.902711729482,48.4336050718182,51.8726044962818,10.1939232763636,3.89407871777273,0.721125688181818
"KS","Crawford",425.170658585373,85.2587856990909,300.740679136064,64.6482049154545,26.4552240603636,4.34247365727273,0,0
"KS","Decatur",184.77262586785,55.79629949,114.0508125545,42.473553175,44.6519447921,17.71902571,0.00140894575,0.000559105463917295
"KS","Dickinson",482.254286727317,81.347095655,307.717504590917,56.487161455,84.6916911722667,15.0841498416667,0,0
"KS","Doniphan",428.666663984467,99.9999994266667,428.666663984467,99.9999994266667,226.161926811267,61.8842346702806,0,0
"KS","Douglas",324.037979741859,72.5630995522727,158.293518685823,35.6361882322727,0.170188421827273,0.0244875427272727,0,0
"KS","Edwards",183.80303773495,65.470238745,138.31070731905,50.747801715,45.4646846531,16.714957595,3.0796774345,1.13223435
"KS","Elk",700.0000004066,100.00000006,700.0000004066,100.00000006,697.1458611573,99.59226588,342.4228554362,48.91755078
"KS","Ellis",489.32297560605,79.6657587733333,255.1418902456,54.13102707,88.4566637917833,16.8220128666667,0,0
"KS","Ellsworth",462.1210631231,81.17980962,376.73312855785,70.59890075,231.2629065452,41.80308737,0,0
"KS","Finney",152.618379195525,69.2972429975,71.0579938220833,39.0798510058333,8.06151701590833,2.77028076166667,0.889848979975,0.3057900275
"KS","Ford",374.268092261729,87.61204666,238.734906302357,65.6063019114286,68.0147656589286,22.4111821971429,26.7590180665286,8.45056635285714
"KS","Franklin",718.82367864802,98.13705525,614.73078735296,84.57334751,61.27556516376,6.326019994,0,0
"KS","Geary",282.364557292037,81.76720155125,200.486157945388,50.1721963525,7.5486053706125,2.660114035,0,0
"KS","Gove",323.50000011475,100.000000135,323.50000011475,100.000000135,317.5000001548,97.42489286,98.22997627985,33.590441105
"KS","Graham",243.4860709786,77.33824576,146.6867970093,52.83210045,83.0268745552,30.637223085,0,0
"KS","Grant",278.94605117585,80.72736048,98.952539569,54.250530565,11.94893854055,8.5349561,0,0
"KS","Gray",380.48319504745,99.995979625,380.39562312475,99.975029405,220.05001904315,54.190158925,34.77646954925,8.319729555
"KS","Greeley",260.9999997981,99.99999992,260.9999997981,99.99999992,260.9999997981,99.99999992,252.23063765,96.64009105
"KS","Greenwood",410.533517422033,86.46237569,316.933924550133,71.4317962966667,201.403893371967,46.68997593,0.7783008241,0.176485446666667
"KS","Hamilton",365.999999733,99.99999993,365.999999733,99.99999993,365.999999733,99.99999993,337.33086694,92.16690354
"KS","Harper",274.6187636416,65.7541307266667,175.0375961781,45.9375003066667,92.1485343992667,25.4513009166667,0,0
"KS","Harvey",882.544397598067,88.2394753216667,525.476392480233,49.4633942016667,9.5792287993,0.84154637,0,0
"KS","Haskell",456.0000013513,100.0000003,456.0000013513,100.0000003,456.0000013513,100.0000003,431.1692649306,94.55466336
"KS","Hodgeman",395.9999986986,99.99999967,395.9999986986,99.99999967,392.6060720264,99.14294748,281.2603407351,71.02533857
"KS","Jackson",524.318900602533,79.0864366866667,457.982033688567,70.76311587,96.232590108,17.10260855,0,0
"KS","Jefferson",652.75371309315,85.9507455375,618.6010497809,81.65755737,131.18886723695,17.079383345,0,0
"KS","Jewell",331.18457050265,81.79393298,301.7980694527,76.460517795,119.9410774579,32.07322856,0,0
"KS","Johnson",341.478608320525,77.1837363150769,119.849843667878,31.2864200251698,0,0,0,0
"KS","Kearny",384.7251994981,71.91125224,197.2152621174,36.86266582,43.8693106856,8.19987116,2.9999999573,0.56074766
"KS","Kingman",475.3672026106,93.5615931966667,355.615936561967,77.4815550866667,176.1391435447,41.4901468466667,0,0
"KS","Kiowa",482.0000007369,100.00000015,482.0000007369,100.00000015,479.9380963227,99.57221915,400.9723786523,83.18929018
"KS","Labette",352.03754722905,74.1076643975,239.0078659058,47.8509927525,39.3571911914125,8.28199851625,0,0
"KS","Lane",369.000000772,100.00000021,369.000000772,100.00000021,369.000000772,100.00000021,305.166977327,82.70107787
"KS","Leavenworth",472.763801715225,91.346417918125,303.815753772862,59.984833541875,2.86399771193125,0.62438086375,0,0
"KS","Lincoln",450.6016473324,68.37657774,335.6929265794,50.93974607,200.027145282,30.35313282,0.5441177788,0.08256719
"KS","Linn",793.76458680655,83.91997546,733.07188290605,76.93963306,274.66646508275,28.10514569,0,0
"KS","Logan",341.5704182856,59.71510809,123.5679111135,21.60278166,89.2588268521,15.60469001,58.6914579019,10.26074439
"KS","Lyon",355.344410800725,65.91585502625,186.612477025112,40.1003695375,55.911369330775,12.30981976875,0,0
"KS","Marion",561.0278749941,85.3310008225,467.4486490944,72.887625325,151.179456642425,25.1422580675,0,0
"KS","Marshall",407.161471263425,76.574400135,278.420338236075,56.8366543625,62.53217864825,13.8640754025,0,0
"KS","McPherson",603.373299200471,84.136679,351.700788036186,53.91523667,112.534893720929,14.6289324942857,0,0
"KS","Meade",272.22029934615,68.3474472,208.77793102555,51.65208712,170.5548086394,42.11229843,0.48884051295,0.12070136
"KS","Miami",451.516667957937,87.36603875625,342.609772347563,70.49236347875,0.1076519979125,0.01708761875,0,0
"KS","Mitchell",521.45261684425,83.95614828,322.9686890081,62.590816975,124.3947158656,27.945846865,0,0
"KS","Montgomery",366.943836471169,68.8794081430769,229.224767162423,35.1824795,9.25191806039231,2.04663209692308,0,0
"KS","Morris",580.3898122174,86.173209685,442.15194742415,62.508261925,181.8584577686,24.608722295,0,0
"KS","Morton",243.6453551324,44.46083123,161.4726236256,29.46580723,126.212822409,23.03153694,0.6346515147,0.11581232
"KS","Nemaha",531.1997394422,83.1752230533333,459.655832755433,74.28522284,78.5154371141333,18.2169735733333,0,0
"KS","Neosho",450.54124008214,77.403885838,264.28120027102,44.544359128,152.6582938501,22.98767923,0,0
"KS","Ness",199.295664861,52.67624364,141.4037974917,37.803975435,90.9455732275,24.354919815,0.29231350935,0.078368235
"KS","Norton",812.5846052731,76.87650003,394.6192431099,37.33389244,238.4801650545,22.56198345,0,0
"KS","Osage",451.9011898688,84.812482238,348.25639579776,68.677209408,60.60313389544,14.208755068,0,0
"KS","Osborne",603.2088276876,61.93109114,345.7219974743,35.49507161,230.5039349276,23.66570174,4.8560699883,0.49856981
"KS","Ottawa",410.0729697844,83.58784645,323.47317884095,72.025791585,150.7662531734,29.348759835,0,0
"KS","Pawnee",467.3288324811,84.74742481,221.49121279255,57.996867715,108.77812003925,36.74936488,27.56105441105,9.31116703
"KS","Phillips",290.783521761433,85.4932556266667,187.264346973567,68.66086948,128.128092910533,47.60729922,0,0
"KS","Pottawatomie",572.754685550725,86.4665391875,467.113059319875,69.9855159425,181.9740786242,24.5776776775,6.940105465375,0.92906365
"KS","Pratt",428.3051432013,76.08232607,246.863415617433,49.7488276566667,52.2821659656,14.52282388,0,0
"KS","Rawlins",407.2577749786,60.60383556,318.998850202,47.47006699,213.8113606492,31.81716676,7.5656188772,1.12583614
"KS","Reno",524.696361187771,81.51407637,367.327679681341,58.4206676988235,68.6302909527765,13.5834583817647,1.16026983488824,0.23392537
"KS","Republic",281.177846310033,75.9222160966667,226.828201878567,68.1245626633333,100.987552898467,30.64607348,0,0
"KS","Rice",363.397944966267,65.04848619,240.5840565982,46.90416097,117.206577119233,23.9521235433333,0,0
"KS","Riley",335.393489993057,78.8398911685714,252.354897713521,53.6385560921428,33.9561397684786,4.36271289571429,0,0
"KS","Rooks",277.10700692045,52.662965605,168.3399485344,32.901125695,71.3315980458,12.70569387,0,0
"KS","Rush",397.99999818045,99.999999485,397.99999818045,99.999999485,397.99999818045,99.999999485,269.0360425952,62.68077141
"KS","Russell",590.5086247997,80.489801055,356.15625132355,58.020733605,191.86649754785,35.204861935,55.19939562975,10.128329475
"KS","Saline",519.541904957733,78.6796748225,255.340164547625,36.3803518008333,14.9943356889833,2.65406121416667,0,0
"KS","Scott",283.4081287348,31.48979208,131.6333465099,14.62592739,58.6948365761,6.52164851,0,0
"KS","Sedgwick",340.85633483914,74.4787259670968,164.921245221257,36.1307509048387,1.873586775925,0.578967490080645,0,0
"KS","Seward",343.4809186536,88.608202146,204.65293984122,62.0438729,22.05496306058,9.1136211,3.72220028746,1.538099292
"KS","Shawnee",465.358565774937,78.7402364176744,243.757362500616,40.2284279565116,0.0247469465099905,0.00366617148031879,0,0
"KS","Sheridan",281.4999998009,99.99999995,281.4999998009,99.99999995,277.07645951755,97.952064635,215.1781439918,69.295437075
"KS","Sherman",571.99999996495,99.94675183,503.36779009245,92.637677295,59.65162863595,28.95710128,0.4709448855,0.22861402
"KS","Smith",385.38365090085,75.761500175,261.4398378968,51.458791745,196.5520661566,38.691351605,0,0
"KS","Stafford",365.144531718,77.25387966,335.7511754487,70.55835431,111.1523365334,24.013234825,0,0
"KS","Stanton",254.8438556958,73.23099302,142.7318745596,41.01490648,45.5954769731,13.10214856,0,0
"KS","Stevens",219.7504831625,71.74511435,110.09464436705,51.915848745,66.69171610445,33.51342518,0,0
"KS","Sumner",493.690400935717,78.5522838883333,358.2555687249,58.2173297533333,122.310485638283,19.5006423533333,0,0
"KS","Thomas",580.1261263485,96.996350025,437.42459264645,80.026596585,89.4765274157,31.068238685,1.58546707185,0.5505094
"KS","Trego",509.4364915055,72.46607276,225.5404714388,32.08257062,112.674501329,16.02766733,0,0
"KS","Wabaunsee",555.50000001165,100.00000001,555.44427889215,99.99190101,392.45443917385,71.965407375,16.22151983845,3.823086635
"KS","Wallace",146.0188977353,48.19105536,115.5947425516,38.15008005,63.2115714206,20.86190476,0,0
"KS","Washington",585.91697949505,88.496905865,515.58919328525,79.044246425,287.0310448924,43.252136445,0,0
"KS","Wichita",400.9999994882,99.99999987,400.9999994882,99.99999987,400.9999994882,99.99999987,354.34130451,88.36441509
"KS","Wilson",341.80227072865,80.1721013725,251.590307740925,64.3232011525,26.5842809452,6.8627337225,0,0
"KS","Woodson",219.17756750405,56.95399883,174.72345149305,44.388734475,5.79841124595,1.44960281,0,0
"KS","Wyandotte",175.253467960199,64.8133888831428,106.205906127747,38.0996533131429,0,0,0,0
"KY","Adair",336.981818402986,90.2906953042857,295.858757175386,84.1140581328572,23.7462780059,9.57160486142857,0,0
"KY","Allen",415.760691243317,90.5267527333333,366.55521039995,83.7989256766667,8.06306955151667,2.28206947833333,0,0
"KY","Anderson",477.16142251786,95.39446275,361.09417740806,81.257065492,0,0,0,0
"KY","Ballard",461.044777987767,94.3573275533333,433.6672778126,87.42631485,31.7876613047333,4.43230774,0,0
"KY","Barren",480.84936003886,80.336754394,356.19655142923,64.179164958,31.70920950328,6.207944468,0,0
"KY","Bath",513.365492586767,94.2811610333333,461.230532097967,88.8897483666667,1.28585077476667,0.47100761,0,0
"KY","Bell",444.710227484089,89.0914311366667,351.330898593244,73.46328806,19.6346161424111,4.89335527888889,0,0
"KY","Boone",419.302091491214,80.4556104363636,266.208329637809,54.0995502404116,0,0,0,0
"KY","Bourbon",368.21588195245,82.7565106183333,263.304741087083,66.2340299816667,0,0,0,0
"KY","Boyd",495.132568491054,72.8357754,316.518399485723,47.21675512,0,0,0,0
"KY","Boyle",514.264265247557,78.9237363771429,322.619151879757,48.4957990714286,0,0,0,0
"KY","Bracken",357.698004305167,94.7069632166667,350.243468255867,93.32904528,3.12345760706667,0.57734891,0,0
"KY","Breathitt",242.711933442043,94.9567407985714,205.665753494586,86.9893375142857,13.6140877745714,6.92397706285714,0,0
